0;500;Producto1;Marca1;CAT1;25;100.0;120.0;;20;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=58165352, domicilio=Domicilio [calle=Calle1, altura=105, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
1;500;Producto2;Marca2;CAT1;5;100.0;120.0;;20;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=20639644, domicilio=Domicilio [calle=Calle3, altura=845, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
2;500;Producto3;Marca3;CAT1;84;100.0;120.0;;20;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=29396430, domicilio=Domicilio [calle=Calle5, altura=726, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
3;500;Producto4;Marca4;CAT2;47;100.0;120.0;;20;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=38350078, domicilio=Domicilio [calle=Calle7, altura=352, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
4;500;Producto5;Marca5;CAT2;60;100.0;120.0;;20;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=47907182, domicilio=Domicilio [calle=Calle9, altura=521, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
5;500;Producto6;Marca6;CAT3;3;100.0;120.0;;20;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=51528185, domicilio=Domicilio [calle=Calle11, altura=287, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
6;500;Producto7;Marca7;CAT3;50;100.0;120.0;;20;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=28386692, domicilio=Domicilio [calle=Calle13, altura=60, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
7;500;Producto8;Marca8;CAT1;83;100.0;120.0;;20;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=31492639, domicilio=Domicilio [calle=Calle15, altura=714, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
8;500;Producto9;Marca9;CAT1;9;100.0;120.0;;20;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=28729033, domicilio=Domicilio [calle=Calle17, altura=439, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
9;500;Producto10;Marca10;CAT3;89;100.0;120.0;;20;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=26416266, domicilio=Domicilio [calle=Calle19, altura=263, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
10;500;Producto11;Marca11;CAT3;91;100.0;120.0;;20;Proveedor [id=22, nombre=Persona21, apellido=Apellido21, dni=34289716, domicilio=Domicilio [calle=Calle21, altura=608, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
11;500;Producto12;Marca12;CAT1;74;100.0;120.0;;20;Proveedor [id=24, nombre=Persona23, apellido=Apellido23, dni=28163501, domicilio=Domicilio [calle=Calle23, altura=471, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
12;500;Producto13;Marca13;CAT3;91;100.0;120.0;;20;Proveedor [id=26, nombre=Persona25, apellido=Apellido25, dni=37731926, domicilio=Domicilio [calle=Calle25, altura=907, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
13;500;Producto14;Marca14;CAT3;16;100.0;120.0;;20;Proveedor [id=28, nombre=Persona27, apellido=Apellido27, dni=39014846, domicilio=Domicilio [calle=Calle27, altura=820, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
14;500;Producto15;Marca15;CAT1;76;100.0;120.0;;20;Proveedor [id=30, nombre=Persona29, apellido=Apellido29, dni=51933274, domicilio=Domicilio [calle=Calle29, altura=378, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
15;500;Producto16;Marca16;CAT2;46;100.0;120.0;;20;Proveedor [id=32, nombre=Persona31, apellido=Apellido31, dni=21628873, domicilio=Domicilio [calle=Calle31, altura=446, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
16;500;Producto17;Marca17;CAT2;1;100.0;120.0;;20;Proveedor [id=34, nombre=Persona33, apellido=Apellido33, dni=42900126, domicilio=Domicilio [calle=Calle33, altura=966, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
17;500;Producto18;Marca18;CAT3;54;100.0;120.0;;20;Proveedor [id=36, nombre=Persona35, apellido=Apellido35, dni=49864028, domicilio=Domicilio [calle=Calle35, altura=620, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
18;500;Producto19;Marca19;CAT1;36;100.0;120.0;;20;Proveedor [id=38, nombre=Persona37, apellido=Apellido37, dni=48879865, domicilio=Domicilio [calle=Calle37, altura=955, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
