0;500;Producto1;Marca1;CAT1;60;100.0;120.0;;20;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=41996654, domicilio=Domicilio [calle=Calle1, altura=377, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
1;500;Producto2;Marca2;CAT3;16;100.0;120.0;;20;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=32589147, domicilio=Domicilio [calle=Calle3, altura=86, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
2;500;Producto3;Marca3;CAT1;54;100.0;120.0;;20;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=55757493, domicilio=Domicilio [calle=Calle5, altura=176, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
3;500;Producto4;Marca4;CAT3;36;100.0;120.0;;20;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=22422073, domicilio=Domicilio [calle=Calle7, altura=71, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
4;500;Producto5;Marca5;CAT1;49;100.0;120.0;;20;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=47911303, domicilio=Domicilio [calle=Calle9, altura=291, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
5;500;Producto6;Marca6;CAT1;10;100.0;120.0;;20;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=44738472, domicilio=Domicilio [calle=Calle11, altura=276, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
6;500;Producto7;Marca7;CAT1;12;100.0;120.0;;20;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=56960197, domicilio=Domicilio [calle=Calle13, altura=111, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
7;500;Producto8;Marca8;CAT3;66;100.0;120.0;;20;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=23344054, domicilio=Domicilio [calle=Calle15, altura=262, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
8;500;Producto9;Marca9;CAT1;33;100.0;120.0;;20;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=50323115, domicilio=Domicilio [calle=Calle17, altura=281, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
9;500;Producto10;Marca10;CAT3;51;100.0;120.0;;20;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=29280236, domicilio=Domicilio [calle=Calle19, altura=62, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
