0;500;Producto1;Marca1;CAT3;24;100.0;120.0;;20;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=42783495, domicilio=Domicilio [calle=Calle1, altura=497, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
1;500;Producto2;Marca2;CAT1;14;100.0;120.0;;20;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=27336809, domicilio=Domicilio [calle=Calle3, altura=283, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
2;500;Producto3;Marca3;CAT2;88;100.0;120.0;;20;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=58119476, domicilio=Domicilio [calle=Calle5, altura=529, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
3;500;Producto4;Marca4;CAT3;66;100.0;120.0;;20;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=27619089, domicilio=Domicilio [calle=Calle7, altura=480, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
4;500;Producto5;Marca5;CAT1;75;100.0;120.0;;20;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=42397394, domicilio=Domicilio [calle=Calle9, altura=25, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
5;500;Producto6;Marca6;CAT3;44;100.0;120.0;;20;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=28673462, domicilio=Domicilio [calle=Calle11, altura=580, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
6;500;Producto7;Marca7;CAT2;23;100.0;120.0;;20;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=38011920, domicilio=Domicilio [calle=Calle13, altura=102, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
7;500;Producto8;Marca8;CAT2;11;100.0;120.0;;20;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=33765435, domicilio=Domicilio [calle=Calle15, altura=143, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
8;500;Producto9;Marca9;CAT3;51;100.0;120.0;;20;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=20319081, domicilio=Domicilio [calle=Calle17, altura=513, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
9;500;Producto10;Marca10;CAT2;80;100.0;120.0;;20;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=38350713, domicilio=Domicilio [calle=Calle19, altura=181, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
