1000;0;Cliente [id=1, nombre=Persona0, apellido=Apellido0, dni=24552955, domicilio=Domicilio [calle=Calle0, altura=523, piso=9, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];1;0.0;LOQUEPINTE;true
1000;1;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=45168981, domicilio=Domicilio [calle=Calle1, altura=423, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];2;0.0;LOQUEPINTE;true
1000;2;Cliente [id=3, nombre=Persona2, apellido=Apellido2, dni=50793778, domicilio=Domicilio [calle=Calle2, altura=156, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];3;0.0;PESOS;true
1000;3;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=31594147, domicilio=Domicilio [calle=Calle3, altura=583, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];4;0.0;LOQUEPINTE;true
1000;4;Cliente [id=5, nombre=Persona4, apellido=Apellido4, dni=23963370, domicilio=Domicilio [calle=Calle4, altura=943, piso=9, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];5;0.0;DOLAR;true
1000;5;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=51338545, domicilio=Domicilio [calle=Calle5, altura=54, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];6;0.0;PESOS;true
1000;6;Cliente [id=7, nombre=Persona6, apellido=Apellido6, dni=46591745, domicilio=Domicilio [calle=Calle6, altura=619, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];7;0.0;DOLAR;true
1000;7;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=43065920, domicilio=Domicilio [calle=Calle7, altura=862, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];8;0.0;DOLAR;true
1000;8;Cliente [id=9, nombre=Persona8, apellido=Apellido8, dni=58686290, domicilio=Domicilio [calle=Calle8, altura=730, piso=1, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];9;0.0;LOQUEPINTE;true
1000;9;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=31048437, domicilio=Domicilio [calle=Calle9, altura=510, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];10;0.0;LOQUEPINTE;true
1000;10;Cliente [id=11, nombre=Persona10, apellido=Apellido10, dni=44710447, domicilio=Domicilio [calle=Calle10, altura=831, piso=6, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];11;0.0;PESOS;true
1000;11;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=50447828, domicilio=Domicilio [calle=Calle11, altura=107, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];12;0.0;LOQUEPINTE;true
1000;12;Cliente [id=13, nombre=Persona12, apellido=Apellido12, dni=55596651, domicilio=Domicilio [calle=Calle12, altura=274, piso=1, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];13;0.0;PESOS;true
1000;13;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=52762055, domicilio=Domicilio [calle=Calle13, altura=378, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];14;0.0;LOQUEPINTE;true
1000;14;Cliente [id=15, nombre=Persona14, apellido=Apellido14, dni=36866213, domicilio=Domicilio [calle=Calle14, altura=41, piso=9, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];15;0.0;DOLAR;true
1000;15;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=52634763, domicilio=Domicilio [calle=Calle15, altura=697, piso=7, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];16;0.0;LOQUEPINTE;true
1000;16;Cliente [id=17, nombre=Persona16, apellido=Apellido16, dni=47071159, domicilio=Domicilio [calle=Calle16, altura=231, piso=3, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];17;0.0;LOQUEPINTE;true
1000;17;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=22963486, domicilio=Domicilio [calle=Calle17, altura=603, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];18;0.0;LOQUEPINTE;true
1000;18;Cliente [id=19, nombre=Persona18, apellido=Apellido18, dni=31932219, domicilio=Domicilio [calle=Calle18, altura=844, piso=8, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];19;0.0;LOQUEPINTE;true
1000;19;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=33951823, domicilio=Domicilio [calle=Calle19, altura=241, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];20;0.0;LOQUEPINTE;true
1000;20;Cliente [id=21, nombre=Persona20, apellido=Apellido20, dni=57535822, domicilio=Domicilio [calle=Calle20, altura=339, piso=9, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];21;0.0;LOQUEPINTE;true
1000;21;Proveedor [id=22, nombre=Persona21, apellido=Apellido21, dni=57650754, domicilio=Domicilio [calle=Calle21, altura=167, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];22;0.0;LOQUEPINTE;true
1000;22;Cliente [id=23, nombre=Persona22, apellido=Apellido22, dni=24299464, domicilio=Domicilio [calle=Calle22, altura=839, piso=2, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];23;0.0;LOQUEPINTE;true
1000;23;Proveedor [id=24, nombre=Persona23, apellido=Apellido23, dni=58245462, domicilio=Domicilio [calle=Calle23, altura=181, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];24;0.0;PESOS;true
1000;24;Cliente [id=25, nombre=Persona24, apellido=Apellido24, dni=25507133, domicilio=Domicilio [calle=Calle24, altura=985, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];25;0.0;DOLAR;true
1000;25;Proveedor [id=26, nombre=Persona25, apellido=Apellido25, dni=46548843, domicilio=Domicilio [calle=Calle25, altura=852, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];26;0.0;LOQUEPINTE;true
1000;26;Cliente [id=27, nombre=Persona26, apellido=Apellido26, dni=34825561, domicilio=Domicilio [calle=Calle26, altura=332, piso=6, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];27;0.0;DOLAR;true
1000;27;Proveedor [id=28, nombre=Persona27, apellido=Apellido27, dni=44692559, domicilio=Domicilio [calle=Calle27, altura=923, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];28;0.0;DOLAR;true
1000;28;Cliente [id=29, nombre=Persona28, apellido=Apellido28, dni=58579985, domicilio=Domicilio [calle=Calle28, altura=669, piso=7, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];29;0.0;LOQUEPINTE;true
1000;29;Proveedor [id=30, nombre=Persona29, apellido=Apellido29, dni=46289532, domicilio=Domicilio [calle=Calle29, altura=266, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];30;0.0;LOQUEPINTE;true
