0;500;Producto1;Marca1;CAT3;59;100.0;120.0;;20;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=47214300, domicilio=Domicilio [calle=Calle1, altura=809, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
1;500;Producto2;Marca2;CAT3;70;100.0;120.0;;20;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=49122527, domicilio=Domicilio [calle=Calle3, altura=251, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
2;500;Producto3;Marca3;CAT2;48;100.0;120.0;;20;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=27889919, domicilio=Domicilio [calle=Calle5, altura=506, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
3;500;Producto4;Marca4;CAT3;65;100.0;120.0;;20;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=34397557, domicilio=Domicilio [calle=Calle7, altura=31, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
4;500;Producto5;Marca5;CAT3;79;100.0;120.0;;20;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=29649312, domicilio=Domicilio [calle=Calle9, altura=287, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
5;500;Producto6;Marca6;CAT2;10;100.0;120.0;;20;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=32703850, domicilio=Domicilio [calle=Calle11, altura=677, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
6;500;Producto7;Marca7;CAT3;17;100.0;120.0;;20;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=37828341, domicilio=Domicilio [calle=Calle13, altura=858, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
7;500;Producto8;Marca8;CAT3;74;100.0;120.0;;20;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=57550962, domicilio=Domicilio [calle=Calle15, altura=486, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
8;500;Producto9;Marca9;CAT1;6;100.0;120.0;;20;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=36701366, domicilio=Domicilio [calle=Calle17, altura=303, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
9;500;Producto10;Marca10;CAT1;58;100.0;120.0;;20;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=58343090, domicilio=Domicilio [calle=Calle19, altura=719, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true, tipoProveedor=]
