1000;0;Cliente [id=1, nombre=Persona0, apellido=Apellido0, dni=40681543, domicilio=Domicilio [calle=Calle0, altura=602, piso=0, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];1;0.0;DOLAR;true
1000;1;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=53523515, domicilio=Domicilio [calle=Calle1, altura=34, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];2;0.0;DOLAR;true
1000;2;Cliente [id=3, nombre=Persona2, apellido=Apellido2, dni=46145423, domicilio=Domicilio [calle=Calle2, altura=947, piso=3, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];3;0.0;LOQUEPINTE;true
1000;3;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=39974553, domicilio=Domicilio [calle=Calle3, altura=2, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];4;0.0;PESOS;true
1000;4;Cliente [id=5, nombre=Persona4, apellido=Apellido4, dni=39022403, domicilio=Domicilio [calle=Calle4, altura=942, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];5;0.0;LOQUEPINTE;true
1000;5;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=48149942, domicilio=Domicilio [calle=Calle5, altura=684, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];6;0.0;PESOS;true
1000;6;Cliente [id=7, nombre=Persona6, apellido=Apellido6, dni=33155658, domicilio=Domicilio [calle=Calle6, altura=979, piso=2, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];7;0.0;PESOS;true
1000;7;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=31062725, domicilio=Domicilio [calle=Calle7, altura=143, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];8;0.0;DOLAR;true
1000;8;Cliente [id=9, nombre=Persona8, apellido=Apellido8, dni=26400831, domicilio=Domicilio [calle=Calle8, altura=403, piso=2, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];9;0.0;LOQUEPINTE;true
1000;9;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=57503809, domicilio=Domicilio [calle=Calle9, altura=940, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];10;0.0;DOLAR;true
1000;10;Cliente [id=11, nombre=Persona10, apellido=Apellido10, dni=56133683, domicilio=Domicilio [calle=Calle10, altura=723, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];11;0.0;LOQUEPINTE;true
1000;11;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=32890449, domicilio=Domicilio [calle=Calle11, altura=433, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];12;0.0;DOLAR;true
1000;12;Cliente [id=13, nombre=Persona12, apellido=Apellido12, dni=30984384, domicilio=Domicilio [calle=Calle12, altura=131, piso=5, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];13;0.0;LOQUEPINTE;true
1000;13;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=22759282, domicilio=Domicilio [calle=Calle13, altura=844, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];14;0.0;DOLAR;true
1000;14;Cliente [id=15, nombre=Persona14, apellido=Apellido14, dni=47581466, domicilio=Domicilio [calle=Calle14, altura=603, piso=8, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];15;0.0;PESOS;true
1000;15;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=43000659, domicilio=Domicilio [calle=Calle15, altura=304, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true];16;0.0;DOLAR;true
1000;16;Cliente [id=17, nombre=Persona16, apellido=Apellido16, dni=53889798, domicilio=Domicilio [calle=Calle16, altura=511, piso=8, depto=A], tipoPersona=CLIENTE, email=nn@gmail.com, active=true];17;0.0;PESOS;true
