0;500;Producto1;Marca1;CAT2;50;100.0;120.0;;20;Proveedor [id=2, nombre=Persona1, apellido=Apellido1, dni=45239697, domicilio=Domicilio [calle=Calle1, altura=319, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
1;500;Producto2;Marca2;CAT1;60;100.0;120.0;;20;Proveedor [id=4, nombre=Persona3, apellido=Apellido3, dni=28084157, domicilio=Domicilio [calle=Calle3, altura=240, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
2;500;Producto3;Marca3;CAT1;27;100.0;120.0;;20;Proveedor [id=6, nombre=Persona5, apellido=Apellido5, dni=32618176, domicilio=Domicilio [calle=Calle5, altura=166, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
3;500;Producto4;Marca4;CAT2;24;100.0;120.0;;20;Proveedor [id=8, nombre=Persona7, apellido=Apellido7, dni=56198875, domicilio=Domicilio [calle=Calle7, altura=432, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
4;500;Producto5;Marca5;CAT3;87;100.0;120.0;;20;Proveedor [id=10, nombre=Persona9, apellido=Apellido9, dni=34926735, domicilio=Domicilio [calle=Calle9, altura=986, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
5;500;Producto6;Marca6;CAT1;17;100.0;120.0;;20;Proveedor [id=12, nombre=Persona11, apellido=Apellido11, dni=25289789, domicilio=Domicilio [calle=Calle11, altura=64, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
6;500;Producto7;Marca7;CAT2;31;100.0;120.0;;20;Proveedor [id=14, nombre=Persona13, apellido=Apellido13, dni=21151263, domicilio=Domicilio [calle=Calle13, altura=473, piso=0, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
7;500;Producto8;Marca8;CAT3;6;100.0;120.0;;20;Proveedor [id=16, nombre=Persona15, apellido=Apellido15, dni=47497256, domicilio=Domicilio [calle=Calle15, altura=841, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
8;500;Producto9;Marca9;CAT2;69;100.0;120.0;;20;Proveedor [id=18, nombre=Persona17, apellido=Apellido17, dni=45517878, domicilio=Domicilio [calle=Calle17, altura=660, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
9;500;Producto10;Marca10;CAT3;50;100.0;120.0;;20;Proveedor [id=20, nombre=Persona19, apellido=Apellido19, dni=31676514, domicilio=Domicilio [calle=Calle19, altura=660, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
10;500;Producto11;Marca11;CAT1;41;100.0;120.0;;20;Proveedor [id=22, nombre=Persona21, apellido=Apellido21, dni=36596765, domicilio=Domicilio [calle=Calle21, altura=145, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
11;500;Producto12;Marca12;CAT3;5;100.0;120.0;;20;Proveedor [id=24, nombre=Persona23, apellido=Apellido23, dni=39945022, domicilio=Domicilio [calle=Calle23, altura=861, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
12;500;Producto13;Marca13;CAT3;86;100.0;120.0;;20;Proveedor [id=26, nombre=Persona25, apellido=Apellido25, dni=44732275, domicilio=Domicilio [calle=Calle25, altura=132, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
13;500;Producto14;Marca14;CAT3;8;100.0;120.0;;20;Proveedor [id=28, nombre=Persona27, apellido=Apellido27, dni=36171696, domicilio=Domicilio [calle=Calle27, altura=619, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
14;500;Producto15;Marca15;CAT2;89;100.0;120.0;;20;Proveedor [id=30, nombre=Persona29, apellido=Apellido29, dni=59042317, domicilio=Domicilio [calle=Calle29, altura=808, piso=2, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
15;500;Producto16;Marca16;CAT3;6;100.0;120.0;;20;Proveedor [id=32, nombre=Persona31, apellido=Apellido31, dni=55254283, domicilio=Domicilio [calle=Calle31, altura=449, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
16;500;Producto17;Marca17;CAT3;77;100.0;120.0;;20;Proveedor [id=34, nombre=Persona33, apellido=Apellido33, dni=41419548, domicilio=Domicilio [calle=Calle33, altura=302, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
17;500;Producto18;Marca18;CAT2;93;100.0;120.0;;20;Proveedor [id=36, nombre=Persona35, apellido=Apellido35, dni=58765151, domicilio=Domicilio [calle=Calle35, altura=258, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
18;500;Producto19;Marca19;CAT2;42;100.0;120.0;;20;Proveedor [id=38, nombre=Persona37, apellido=Apellido37, dni=25671195, domicilio=Domicilio [calle=Calle37, altura=490, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
19;500;Producto20;Marca20;CAT3;70;100.0;120.0;;20;Proveedor [id=40, nombre=Persona39, apellido=Apellido39, dni=23160003, domicilio=Domicilio [calle=Calle39, altura=458, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
20;500;Producto21;Marca21;CAT3;41;100.0;120.0;;20;Proveedor [id=42, nombre=Persona41, apellido=Apellido41, dni=45800288, domicilio=Domicilio [calle=Calle41, altura=485, piso=5, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
21;500;Producto22;Marca22;CAT3;65;100.0;120.0;;20;Proveedor [id=44, nombre=Persona43, apellido=Apellido43, dni=39746121, domicilio=Domicilio [calle=Calle43, altura=327, piso=8, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
22;500;Producto23;Marca23;CAT2;24;100.0;120.0;;20;Proveedor [id=46, nombre=Persona45, apellido=Apellido45, dni=40370020, domicilio=Domicilio [calle=Calle45, altura=854, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
23;500;Producto24;Marca24;CAT1;53;100.0;120.0;;20;Proveedor [id=48, nombre=Persona47, apellido=Apellido47, dni=49048337, domicilio=Domicilio [calle=Calle47, altura=573, piso=9, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
24;500;Producto25;Marca25;CAT3;51;100.0;120.0;;20;Proveedor [id=50, nombre=Persona49, apellido=Apellido49, dni=22469416, domicilio=Domicilio [calle=Calle49, altura=441, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
25;500;Producto26;Marca26;CAT1;16;100.0;120.0;;20;Proveedor [id=52, nombre=Persona51, apellido=Apellido51, dni=28935045, domicilio=Domicilio [calle=Calle51, altura=613, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
26;500;Producto27;Marca27;CAT1;58;100.0;120.0;;20;Proveedor [id=54, nombre=Persona53, apellido=Apellido53, dni=38450619, domicilio=Domicilio [calle=Calle53, altura=366, piso=1, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
27;500;Producto28;Marca28;CAT3;82;100.0;120.0;;20;Proveedor [id=56, nombre=Persona55, apellido=Apellido55, dni=42155180, domicilio=Domicilio [calle=Calle55, altura=978, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
28;500;Producto29;Marca29;CAT2;17;100.0;120.0;;20;Proveedor [id=58, nombre=Persona57, apellido=Apellido57, dni=56581345, domicilio=Domicilio [calle=Calle57, altura=744, piso=4, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
29;500;Producto30;Marca30;CAT1;21;100.0;120.0;;20;Proveedor [id=60, nombre=Persona59, apellido=Apellido59, dni=49499040, domicilio=Domicilio [calle=Calle59, altura=89, piso=3, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
30;500;Producto31;Marca31;CAT1;35;100.0;120.0;;20;Proveedor [id=62, nombre=Persona61, apellido=Apellido61, dni=54157015, domicilio=Domicilio [calle=Calle61, altura=881, piso=6, depto=A], tipoPersona=PROVEEDOR, email=nn@gmail.com, active=true]
